,DLSs01,DLSs02,DLSs03,DLSw01,DLSw02,DLSw03,DPSs01,DPSs02,DPSs03,DPSw01,DPSw02,DPSw03,HLs01,HLs02,HLs03,HLw01,HLw02,HLw03,SLTs01,SLTs02,SLTs03,SLTw01,SLTw02,SLTw03,SLs01,SLs02,SLs03,SLw01,SLw02,SLw03,XSs01,XSs02,XSs03,XSw01,XSw02,XSw03
Zotu6536,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,3
Zotu6537,20,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,15,18,0,0,0,0,0,0,0,0,0
Zotu6538,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,9,1,2,0,0,0,0,1,0,0,0,0,0,0
Zotu6539,0,1,5,0,0,0,2,12,0,0,1,0,3,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,3,0,2,0
Zotu654,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,7,5,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0
Zotu6540,0,12,8,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,3,0,0,0,0,1,7,2,0,0,0,2,2,6,0,0,0
Zotu6541,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu6544,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6545,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,1,2,1,0,0,0
Zotu6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
Zotu6548,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,8,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6549,2,4,10,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
Zotu655,0,4,8,1,0,1,4,6,0,12,6,8,0,0,0,13,7,6,0,0,1,0,0,0,2,0,0,0,11,0,0,0,0,402,426,365
Zotu6550,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6551,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
Zotu6552,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,4,10,4,0,1,0,5,2,0,0,0,0,1,2,0
Zotu6553,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0
Zotu6554,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,2,0
Zotu6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6556,1,0,0,1,1,1,0,0,0,1,7,13,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,11,0,0,0,0,1,2
Zotu6557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Zotu6558,0,0,0,3,0,6,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,2,0,1,3,0,0
Zotu6559,0,0,1,0,0,0,0,1,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0
Zotu656,4,0,7,43,38,2,4,3,0,6,13,9,0,0,0,14,2,9,0,0,0,9,1,6,8,1,2,333,387,416,0,0,0,90,109,93
Zotu6560,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,14,1,7,0,0,1,3,6,1,0,0,1
Zotu6561,0,0,0,0,0,1,0,0,0,1,12,10,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,3,1,0,0,0,0,0,0,0
Zotu6562,3,0,8,0,0,0,0,2,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Zotu6563,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,2,1,0,1,1,0,0,0,0,0,1
Zotu6564,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6565,0,0,0,1,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0,20,1,0,0,4,10,0,0,0,0,0,0,4
Zotu6566,0,0,2,0,0,0,19,0,0,0,0,1,0,1,9,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,2,0,0,0
Zotu6567,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu6569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,2,0,0,1,0,0,0,0,0
Zotu657,5,83,15,0,0,1,9,12,2,2,0,0,104,88,129,2,3,0,3,5,13,0,4,1,23,25,12,0,2,0,47,47,31,5,1,6
Zotu6571,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
Zotu6573,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,15,0,0,2,0,0,0
Zotu6576,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu6577,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Zotu6578,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,5,1,5,0,0,0,6,2,2,2,0,0,0,0,1,0,0,0,4,2,0
Zotu6579,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu658,13,11,10,1,0,0,2,15,6,2,0,2,23,13,14,1,1,0,5,2,6,1,1,1,15,9,16,0,1,0,15,53,9,0,1,0
Zotu6581,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,1,31,0,0,0,1,3,1,0,0,0,0,2,1
Zotu6582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,17,12,0,0,0,0,0,0
Zotu6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu6584,0,0,2,1,0,3,0,0,0,13,0,0,0,1,4,0,2,0,0,0,0,5,0,2,1,2,0,8,0,0,0,1,0,0,0,0
Zotu6585,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
Zotu6586,7,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,17,31,0,0,0,0,0,0,0,0,1
Zotu6588,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Zotu6589,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu659,7,2,0,1,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,4,9,1,0,0,0,3,1,2,1,3,3
Zotu6590,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Zotu6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Zotu6597,3,22,22,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,0
Zotu6598,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,12,25,23,0,0,1,2,4,1
Zotu6599,0,0,0,0,0,0,0,0,1,0,0,0,2,30,16,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0
Zotu660,129,53,71,2,2,2,22,91,11,3,1,2,30,26,22,10,2,0,1,3,3,11,4,3,97,73,66,8,1,6,171,53,44,3,5,0
Zotu6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu6601,0,0,0,0,0,3,0,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0
Zotu6602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,1,0,0,0,0
Zotu6603,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,46,0,0,0,1,0,0,0,0,0,0,0
Zotu6604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6607,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
Zotu661,58,0,12,2,1,0,4,1,1,0,0,0,10,9,9,7,1,0,2,0,5,0,2,3,12,11,18,0,0,1,23,30,2,0,2,2
Zotu6610,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,10,0,0,1,0,2,1,0,0,0
Zotu6611,0,2,12,0,0,0,0,0,0,0,1,0,9,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,6,1,0,1,0
Zotu6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6613,10,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,3,6,3,0,0,0,0,0,2,0,0,0
Zotu6614,1,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,20,68,0,0,0,0,0,0,0,1,0
Zotu6615,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6616,0,1,17,0,0,0,0,0,0,0,0,0,16,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,5,4,0,0,0
Zotu6617,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6618,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0
Zotu6619,0,0,0,0,0,1,0,3,0,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu662,0,0,0,1,1,62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,3,54,4,0,0,0,0,1,5,1,0,0
Zotu6620,0,0,1,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,9,0,0,1,1,0,0
Zotu6621,0,0,0,0,0,6,0,0,0,1,7,13,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0
Zotu6622,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,1,0
Zotu6624,0,0,0,1,0,3,0,0,0,2,1,1,0,0,0,5,3,2,0,0,0,1,1,0,0,0,0,0,0,2,1,1,2,0,1,0
Zotu6625,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6626,11,1,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,1,0
Zotu6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu6628,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
Zotu6629,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu663,1,0,0,0,0,0,0,1,2,1,0,0,245,624,451,0,0,0,14,37,32,0,0,0,1,2,1,1,0,0,65,48,59,1,0,0
Zotu6630,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2
Zotu6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu6633,0,1,0,6,6,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Zotu6634,0,0,2,0,0,1,0,1,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0
Zotu6636,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,12,15,0,0,0,0,0,0
Zotu6637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6638,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,4,3,0,0,0,0,2,4
Zotu6639,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,2,57,0,0,0,0,0,0,0,0,0
Zotu664,1,0,21,16,16,21,0,4,0,16,431,321,0,0,0,2,0,0,0,0,0,18,10,0,1,0,0,35,13,40,0,0,0,0,20,3
Zotu6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,13
Zotu6643,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,16,0,0,0,0,0,0,0,0,0
Zotu6644,0,2,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,11,3,0,0,0
Zotu6645,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0,0,0,1,0,0,0
Zotu6646,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,1,0,0,0
Zotu6648,19,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0
Zotu6649,0,0,0,5,9,5,0,0,0,4,2,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,4,0,5,0,0,0,0,0,0
Zotu665,3,0,4,166,73,16,3,2,0,55,17,11,1,0,0,11,0,16,0,0,0,52,19,33,10,1,1,305,418,498,0,0,1,10,16,6
Zotu6650,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,3,0,0,0,0
Zotu6651,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,9,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6652,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,1,0,0,0,4
Zotu6653,1,1,1,0,0,1,2,21,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,3,0
Zotu6654,0,2,5,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0
Zotu6655,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0
Zotu6656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6658,0,5,7,0,0,0,1,0,0,0,0,0,2,1,5,0,0,0,1,0,1,0,0,0,1,1,5,0,0,0,4,9,1,0,0,1
Zotu6659,0,1,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,1,0,0,0,0,6,2,1,0,0,0,0,3,1,2,2,0,0
Zotu666,1,8,2,0,0,0,2,5,6,1,0,1,2,1,0,0,0,0,2,0,2,0,0,0,6,3,8,0,0,0,7,4,4,0,0,2
Zotu6660,0,0,0,0,0,0,0,0,0,0,0,0,3,22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Zotu6662,16,1,1,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,17,5,11,0,1,0,0,0,0,0,0,0
Zotu6663,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,25,0,0,0,0,0,0
Zotu6664,0,0,0,0,0,0,0,0,0,0,0,0,19,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,0
Zotu6665,0,0,0,0,0,0,0,0,0,0,0,0,39,7,8,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,6,2,0,0,0
Zotu6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Zotu6667,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,2,0,0,0,0,0,2,2
Zotu6668,0,0,0,0,0,0,0,0,0,0,0,0,4,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
Zotu6669,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu667,1,2,14,4,10,14,4,7,34,14,259,211,12,0,2,3,9,3,4,0,1,40,99,107,7,2,1,130,116,130,5,5,13,8,34,14
Zotu6670,0,0,21,0,0,1,0,0,0,0,0,1,15,6,6,0,0,0,2,0,1,0,0,0,5,0,1,0,0,0,5,0,6,0,0,0
Zotu6671,0,2,2,0,0,0,0,0,0,0,1,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,1,0,0,0
Zotu6672,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6673,1,3,1,0,0,0,0,0,0,1,0,0,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
Zotu6674,0,0,0,0,0,0,0,0,0,0,0,0,8,12,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0
Zotu6676,1,5,4,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0
Zotu6677,1,0,1,0,0,2,4,0,0,0,0,3,9,5,0,0,0,0,1,0,0,0,0,0,15,0,1,0,1,0,1,2,0,0,0,0
Zotu6678,0,39,21,0,0,0,1,1,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu6679,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,0
Zotu6681,0,5,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,2,0,0,0
Zotu6682,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,1,0,2,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6683,0,0,0,0,0,10,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
Zotu6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Zotu6685,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Zotu6686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Zotu6687,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0
Zotu6689,0,1,1,5,0,1,0,3,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,20,0,0,1,0,2,0,1,1,0,0,0,1
Zotu669,1,5,0,2,22,0,0,0,0,2,0,0,1,2,6,130,455,215,4,1,6,1,0,23,0,0,14,5,7,5,0,0,0,16,16,16
Zotu6690,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20,12,0,0,0,6,2,1,0,0,0
Zotu6691,5,20,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Zotu6692,12,0,4,0,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0
Zotu6693,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
Zotu6694,25,0,2,0,0,0,3,0,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,2,0,0,0
Zotu6695,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9,8,2,0,1,0,0,1,0,0,0,0,0,0,2
Zotu6696,0,5,3,0,0,0,3,9,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
Zotu6697,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
Zotu6698,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,7
Zotu6699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu67,3,7,3,1,0,19,137,109,72,2,2,153,165,159,187,1,0,1,1,2,1,48,19,4,161,87,74,18,170,2,945,551,909,10,4,134
Zotu670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Zotu6700,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu6701,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6702,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,15,14,6,0,0,0,0,0,0,0,0,0
Zotu6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,8,10
Zotu6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0
Zotu6706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
Zotu6707,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu671,3,3,1,0,0,0,11,21,49,0,0,0,83,75,73,1,0,0,0,1,0,8,0,1,2,2,1,9,0,0,257,182,627,1,2,0
Zotu6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Zotu6712,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6713,0,2,0,0,1,11,0,0,0,4,1,3,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0
Zotu6714,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu6715,0,3,1,0,0,0,1,2,0,0,0,0,16,4,7,1,0,0,1,0,0,0,0,0,14,0,0,0,4,0,3,3,1,1,0,0
Zotu6716,0,0,0,0,0,6,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,3,0,0,0,0,0,0,0,0
