,DLSse01,DLSse02,DLSse03,DPSse01,DPSse02,DPSse03,HLse01,HLse02,HLse03,SLTse01,SLTse02,SLTse03,SLse01,SLse02,SLse03,XSse01,XSse02,XSse03
otu14510,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu14512,0,0,0,0,2,0,0,0,0,1,0,0,1,1,2,0,0,1
otu14513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu14516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu14518,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,8,0
otu14521,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,2,1
otu14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
otu14523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
otu14524,1,0,0,0,1,2,0,0,1,0,0,3,0,1,2,0,14,1
otu14525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu14526,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0
otu14528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1453,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
otu14530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu14534,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2
otu14537,0,0,0,0,1,4,0,0,0,0,1,0,0,0,4,0,0,0
otu14538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5
otu1454,0,1,0,0,0,2,1,1,0,0,0,1,0,0,2,0,0,5
otu14540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu14541,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu14542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
otu1455,6,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
otu14553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu14557,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1456,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14563,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,1
otu14568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1457,0,19,1,1,0,0,0,16,8,0,11,2,0,0,0,0,0,0
otu1458,9,24,6,1,0,5,0,0,0,0,0,0,37,119,90,3,22,15
otu14580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu14583,0,0,0,0,1,0,0,1,1,0,0,0,0,3,4,0,0,0
otu14584,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,0,1
otu1459,9,24,13,5,9,11,5,3,5,3,3,2,24,41,63,7,3,3
otu14596,1,3,1,32,7,7,9,6,1,17,2,7,3,0,5,15,1,5
otu14597,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,6,0
otu14598,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0
otu14599,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
otu146,1,1,92,6,0,5,2,3,1,1,0,0,0,0,1,3,35,3
otu1460,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu14600,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
otu14601,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0
otu14602,0,0,0,1,1,0,0,0,0,2,0,0,4,1,4,1,2,0
otu14603,0,0,0,33,10,6,0,0,0,0,0,0,1,5,12,0,0,2
otu14604,0,1,0,2,0,1,2,0,1,3,0,1,0,0,0,2,1,1
otu14605,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu14606,12,5,10,110,23,36,46,7,31,63,2,3,2,2,8,112,7,18
otu14607,0,0,0,8,0,1,0,0,0,0,0,0,12,0,9,0,1,0
otu14608,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14609,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
otu14610,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu14611,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0
otu14612,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0
otu14613,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu14614,0,2,0,0,0,7,0,0,0,0,0,2,0,0,0,1,1,2
otu14615,0,0,0,1,0,0,0,0,0,11,0,1,0,0,0,1,0,0
otu14616,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,2,0,0
otu14617,2,1,0,2,0,0,1,1,0,12,4,2,0,0,0,17,0,2
otu14618,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
otu14619,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
otu1462,1,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0
otu14620,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,10,7
otu14621,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0
otu14622,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0
otu14623,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,3
otu14624,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu14625,0,0,0,1,0,21,0,0,0,2,0,0,0,0,0,1,0,0
otu14626,0,0,0,0,9,2,0,0,0,1,0,0,0,0,0,1,0,1
otu14627,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6,0
otu14628,0,0,0,6,5,4,0,0,0,1,0,1,0,0,1,0,0,1
otu14629,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
otu14630,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0
otu14631,0,5,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0
otu14632,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
otu14633,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
otu14634,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,5,0
otu14635,0,4,2,2,0,1,0,2,0,4,120,1,0,2,0,0,0,1
otu14636,1,0,0,4,12,73,0,0,0,0,0,0,1,2,2,0,0,2
otu14637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu14638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
otu14639,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,2,1
otu1464,0,0,0,1,1,2,0,0,0,0,0,4,0,0,0,0,1,2
otu14640,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0,5,2
otu14641,0,0,0,2,0,2,1,0,1,0,1,0,0,0,0,0,1,0
otu14642,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0
otu14643,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
otu14644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
otu14645,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
otu14646,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu14647,0,0,0,1,1,12,2,0,0,1,0,0,0,0,1,0,0,0
otu14648,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
otu14649,0,0,0,2,0,1,0,0,2,0,2,2,0,0,0,0,0,0
otu14650,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,3,0,0
otu14651,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0
otu14652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
otu14653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
otu14654,0,0,0,3,1,26,0,0,0,0,0,0,1,0,3,0,0,0
otu14655,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
otu14656,0,0,0,3,0,11,0,0,1,0,0,0,1,0,1,1,1,15
otu14657,0,0,0,0,0,5,0,0,0,2,0,0,0,0,4,0,0,0
otu14658,0,0,0,2,1,0,0,0,0,0,0,10,0,0,0,0,1,0
otu14659,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
otu14660,0,0,0,58,10,131,0,0,0,1,1,4,0,0,0,0,0,0
otu14661,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
otu14663,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu14664,0,0,0,1,0,4,0,0,0,0,0,14,0,0,0,0,0,0
otu14665,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,6
otu14666,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,0
otu14667,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,1
otu14668,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0
otu14669,0,0,0,3,1,4,0,0,0,0,0,3,3,0,43,1,0,0
otu1467,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
otu14670,0,0,0,3,2,1,0,0,0,0,0,1,0,0,1,0,13,11
otu14673,1,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
otu1468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu14682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu14683,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0
otu14687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1469,0,2,0,34,6,111,10,14,3,5,0,2,6,10,14,0,2,4
otu14695,0,3,1,2,0,0,2,8,9,0,1,4,0,0,0,0,0,0
otu14698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu1470,0,5,1,0,1,0,0,0,5,0,5,1,0,0,0,0,1,0
otu1471,0,2,0,2,0,0,0,3,2,1,0,0,0,0,0,1,0,0
otu14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu14717,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu1472,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
otu14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu14722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu14723,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu14728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1473,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0
otu14733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1474,7,10,78,0,0,0,16,18,4,3,1,0,0,0,1,5,0,0
otu14740,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu14743,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
otu14747,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,1,1
otu1476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1477,3,0,0,29,140,16,1,0,1,3,2,40,2,3,1,0,48,1
otu1478,0,1,1,2,9,3,15,6,10,0,0,13,2,14,16,3,146,30
otu14782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1479,0,1,0,5,0,15,1,1,2,1,0,0,2,0,20,3,1,26
otu14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu14799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu148,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2
otu1480,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1
otu14806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
otu14808,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu1481,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,16,1,1
otu14810,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2
otu14819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
otu1482,0,3,1,0,0,0,10,15,25,0,0,2,0,0,0,3,1,5
otu14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu14832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu14833,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0
otu14834,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0
otu14835,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0
otu14836,0,0,0,0,0,0,13,1,9,0,0,0,0,0,0,0,0,0
otu14837,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
otu14838,0,1,0,0,0,0,12,3,1,0,0,0,0,0,0,1,0,2
otu14839,0,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,2,0
otu1484,0,0,1,3,0,12,0,0,1,5,1,405,2,1,2,0,2,12
otu14840,0,0,0,0,0,0,7,8,3,1,0,1,0,0,0,1,0,1
otu14841,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,0,0
otu14842,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,1,1,0
otu14843,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
otu14844,0,0,0,0,0,0,8,7,2,0,0,0,0,0,0,3,6,1
otu14845,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1
otu14846,0,1,0,1,1,0,1,3,1,0,0,1,0,0,2,3,2,1
otu14847,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
otu14848,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
otu14849,0,0,0,0,0,0,12,2,24,0,0,0,0,0,0,0,0,0
otu1485,2,0,1,7,3,2,3,0,1,0,1,2,1,3,1,2,5,1
otu14850,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1
otu14851,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,13,12
otu14852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu14853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
otu14854,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
otu14855,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,1
otu14856,0,0,0,0,0,0,8,2,8,0,0,0,0,0,0,2,1,1
otu14857,0,0,0,0,0,1,0,0,0,11,1,3,0,0,0,7,0,0
otu14859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu14860,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
otu14868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1487,0,1,0,11,2,2,72,172,67,19,2,1,0,0,5,6,9,9
otu14874,1,1,0,4,0,5,4,1,8,6,0,1,0,1,6,4,2,0
otu14875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
otu14876,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu14877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
otu14879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu14880,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
otu14885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu14889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1489,1,0,0,13,9,36,38,41,46,3,1,3,0,0,4,1,5,4
otu14890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu14894,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,1
otu14895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14899,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu149,0,0,0,6,36,86,0,0,1,1,1,3,3,3,8,0,1,2
otu1490,4,4,4,28,59,37,0,0,0,24,13,22,7,22,49,5,18,6
otu14901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14906,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1
otu14909,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
otu14912,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
otu14914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1492,0,0,0,0,1,2,1,3,0,0,1,0,0,0,0,0,0,1
otu14925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1493,0,1,2,2,4,22,13,16,15,3,5,42,1,2,20,21,65,158
otu14933,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,13,4
otu14934,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu14938,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
otu14939,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
otu14940,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
otu14941,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
otu14942,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu14943,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
otu14944,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1
otu14945,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
otu14946,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,8
otu14947,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
otu14948,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0
otu14949,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0
otu1495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
otu14950,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
otu14952,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2
otu14953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
otu14954,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
otu14955,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17
otu14956,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13
otu1496,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
otu14966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu14985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu14986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
otu14988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14989,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
otu1499,1,1,0,1,0,0,0,2,0,0,0,0,0,0,3,2,0,0
otu14990,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
otu14996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu14997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
otu15,4132,4969,4276,1091,294,530,819,871,556,8478,2442,305,326,424,585,14373,247,296
otu1500,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0,1
otu15002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2
otu1501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu15013,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2
otu15017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu15019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
otu1502,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
otu15020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1
otu15021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,4
otu15022,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
otu15024,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu15027,3,1,2,1,0,2,0,3,4,0,0,0,20,18,13,2,6,6
otu15028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1503,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu15030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
otu15031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2
otu15032,0,1,0,0,0,0,0,0,0,0,0,0,38,9,10,1,0,0
otu15033,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
otu15034,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
otu15035,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu15036,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
otu15037,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
otu15038,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0
otu15039,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
otu15040,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu15041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu15042,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0
otu15043,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
otu15044,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
otu15045,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu15046,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu15047,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
otu15048,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
otu15049,0,0,0,2,0,6,0,0,0,0,0,6,1,44,4,0,0,0
otu15050,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
otu15051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,5,0,0
otu15052,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu1506,0,0,0,0,4,1,0,0,0,36,1,0,0,0,0,0,1,0
otu15063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu15066,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15068,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu15069,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1508,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
otu15080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
otu15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu15092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
otu15093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0
otu15094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
otu15095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
otu15096,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,22
otu15097,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,21,2
otu15098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
otu15099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,0
otu151,17,15,7,3,1,4,11,13,21,7,10,4,2,1,6,2,5,7
otu1510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
otu15101,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,6,0
otu15102,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15
otu15103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
otu15104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
otu15108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1511,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,5
otu1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1513,0,0,0,1,0,0,1,4,0,1,1,0,0,0,0,1,0,0
otu1514,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
otu1516,12,8,20,2,2,2,0,1,0,0,0,0,93,40,58,8,10,10
otu1518,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu152,1,17,3,68,26,8,524,4382,1262,8,13,11,9,11,10,118,110,127
otu1520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu1521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
otu1522,0,10,0,0,0,0,0,3,1,0,2,1,0,0,0,1,0,0
otu1523,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
otu1524,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0
otu1528,15,11,10,12,4,6,11,27,9,46,11,4,22,21,13,56,20,11
otu1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu153,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0
otu1530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
otu1531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1532,0,0,0,35,11,193,0,0,0,4,0,5,0,0,1,1,10,5
otu1533,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
otu1534,1,0,3,12,3,8,0,0,4,10,1,418,0,1,26,0,1,1
otu1538,2,3,2,11,3,11,9,27,5,149,11,6,1,0,1,36,3,2
otu1539,0,2,1,0,2,0,8,9,46,0,0,5,0,1,1,3,5,3
otu154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1540,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu1541,0,0,0,0,0,5,3,0,0,0,0,0,0,0,10,2,0,7
otu1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
otu1543,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1544,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1545,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
