,DLSs01,DLSs02,DLSs03,DPSs01,DPSs02,DPSs03,HLs01,HLs02,HLs03,SLTs01,SLTs02,SLTs03,SLs01,SLs02,SLs03,XSs01,XSs02,XSs03
otu14919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1492,0,0,0,0,0,46,0,0,0,5,1,5,0,0,0,5,1,13
otu14924,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu14926,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
otu1493,5,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0
otu14931,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
otu14933,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14934,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0
otu14935,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14937,1,0,0,0,0,0,1,0,1,0,0,1,0,5,4,1,0,1
otu1494,1,0,1,0,1,0,0,0,0,2,0,1,2,0,1,0,0,1
otu14941,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
otu14942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu14944,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0
otu14946,1,0,0,0,0,0,3,1,0,0,0,0,3,1,1,0,1,2
otu14950,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14953,0,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu14955,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
otu14956,0,0,1,0,0,0,2,9,2,0,0,0,0,0,0,0,0,0
otu14957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14959,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,1,0,0
otu1496,0,3,2,0,2,1,0,0,0,1,1,0,4,7,2,0,0,1
otu14961,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,1
otu14965,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1,0
otu14966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu14969,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu14971,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0
otu14972,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,2
otu14973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu14976,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu1498,13,104,27,1,317,0,0,2,1,1,0,0,16,7,7,1,0,1
otu14986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu1499,6,5,11,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu14993,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
otu15,2,1,0,0,1,0,0,0,0,0,0,0,4,188,3,0,1,0
otu150,134,490,1412,199,48,8,288,126,734,17,7,79,99,272,554,421,214,186
otu1500,9,136,49,9,13,2,15,16,5,1,2,1,6,26,29,11,5,7
otu1501,90,1,183,7,16,0,6,5,7,3,0,0,12,23,26,11,13,2
otu15014,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0
otu15015,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
otu15016,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0
otu15017,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0
otu15018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0
otu15019,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0
otu1502,3,0,0,3,13,0,0,0,0,0,0,0,44,352,246,0,0,0
otu15021,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15022,4,0,0,0,1,0,0,0,0,0,0,0,2,3,2,0,0,0
otu15026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
otu15027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,2
otu1503,1,0,1,0,1,22,14,10,19,13,11,7,0,2,0,114,34,14
otu1504,1,0,1,0,0,2,2,0,1,10,2,4,0,0,0,0,0,0
otu15042,3,4,1,3,0,0,2,2,0,0,0,0,0,0,0,3,5,5
otu15046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1505,1,0,4,4,79,0,122,34,55,11,4,4,4,3,4,25,50,36
otu15052,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
otu15053,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,0
otu15057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1506,0,0,4,0,0,0,2,1,6,0,0,2,1,1,1,1,3,1
otu15068,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
otu15072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1508,0,0,0,0,0,44,0,8,0,3,53,4,0,0,0,6,0,11
otu15085,1,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0
otu15086,2,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0
otu1509,38,0,5,1,4,0,3,0,6,0,0,1,23,61,76,0,2,1
otu15093,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
otu15098,0,0,0,0,0,1,0,1,1,1,3,5,0,0,0,0,0,0
otu151,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,4,0,2
otu1510,12,10,30,4,0,4,25,9,12,3,0,0,28,10,18,33,12,17
otu1511,20,9,2,1,5,0,3,1,1,2,0,2,25,123,71,5,1,0
otu15115,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,0
otu1512,143,21,103,2,2,0,29,78,53,1,4,2,14,22,86,10,17,6
otu15121,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
otu15122,1,0,0,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0
otu15123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu15124,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0
otu15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu15129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu1513,14,19,21,22,9,1,8,10,7,5,2,1,16,43,29,16,17,18
otu15132,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15133,5,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0
otu15135,4,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
otu15136,2,0,0,0,0,0,1,2,0,0,0,0,1,1,3,0,0,0
otu1514,4,33,40,4,4,2,15,28,19,2,3,2,5,36,80,43,17,6
otu15141,3,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0
otu15142,2,0,10,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
otu15143,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
otu15144,4,0,6,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0
otu15147,0,5,0,0,0,0,0,1,4,0,0,1,0,2,8,0,0,0
otu15148,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1515,0,0,0,0,0,24,0,2,9,0,0,2,0,0,0,1,16,25
otu15150,0,0,11,0,0,4,0,5,0,2,0,2,0,1,0,0,2,0
otu15153,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0
otu15157,0,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,1,1
otu1516,2,1,4,6,9,2,3,4,5,1,3,1,5,1,5,7,10,4
otu15165,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0
otu15171,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
otu15174,0,0,0,0,7,0,0,2,0,0,0,0,0,0,1,1,1,0
otu15176,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2
otu15177,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,1,2,0
otu1518,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0
otu1519,1,4,2,0,0,5,6,9,19,1,0,4,9,6,3,1,3,5
otu15196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu152,5,13,20,20,10,0,0,1,0,0,0,0,10,37,23,1,6,3
otu1520,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
otu15200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0
otu15208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1521,16,2,4,0,10,0,4,4,10,0,0,2,1,6,6,7,12,14
otu15213,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
otu15214,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15215,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
otu15216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
otu15217,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
otu15218,2,0,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0
otu1522,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0,11,0,0
otu15221,0,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu15223,10,6,1,0,1,0,4,0,1,0,0,0,1,0,0,10,3,13
otu15227,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu15229,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
otu1523,0,0,0,0,0,6,9,4,5,49,42,26,1,1,2,0,0,0
otu1524,0,0,0,0,0,115,0,0,1,2,1,5,0,0,0,3,1,25
otu15247,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1
otu1525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15251,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
otu15253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu15256,1,0,0,0,0,11,0,28,0,6,62,6,0,0,0,0,0,0
otu15258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1526,0,0,0,0,0,27,0,0,0,2,2,6,1,0,0,12,0,8
otu15263,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0
otu15264,1,0,0,0,1,0,0,0,0,0,0,1,8,6,2,0,0,0
otu15265,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0
otu15266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0
otu15267,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0
otu1527,5,609,70,4,2,1,0,3,0,1,0,0,0,0,0,0,0,0
otu15276,0,0,0,1,2,0,4,1,4,0,0,3,1,1,3,2,1,0
otu1528,0,0,0,0,0,1,18,1,0,9,3,3,0,1,0,1,0,0
otu15285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1529,4,0,0,0,0,0,2,2,0,0,2,5,3,0,0,0,0,0
otu15291,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0
otu153,10,9,39,275,322,110,4,16,8,55,73,83,71,31,63,173,27,15
otu1530,0,0,0,0,0,1,16,21,18,0,0,0,1,8,6,91,130,42
otu15301,2,1,0,0,0,0,0,0,1,0,0,0,2,0,2,2,0,0
otu15302,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2
otu15308,4,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
otu15309,5,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0
otu1531,0,0,0,6,1,0,2,0,0,0,1,0,10,2,1,1,12,3
otu15310,6,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0
otu15312,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15313,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15314,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu15317,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1532,4,0,6,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
otu15322,2,0,1,8,23,0,0,3,0,0,0,1,2,0,1,1,1,0
otu15324,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
otu15325,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
otu15327,1,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0
otu15328,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15329,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1533,0,2,3,0,0,1,0,0,0,0,1,1,0,1,0,0,2,2
otu15332,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5
otu15333,0,2,0,0,0,1,2,1,2,0,0,0,0,3,7,2,0,0
otu15334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15336,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
otu1534,8,20,42,4,0,1,12,4,8,1,2,2,46,10,14,8,20,6
otu15341,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0
otu15344,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1
otu15347,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1
otu15349,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0
otu1535,1,6,3,1,0,0,0,0,0,0,0,0,1,1,0,2,12,0
otu15356,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1536,0,1,1,0,1,1,3,4,2,2,4,3,3,1,1,0,0,1
otu1537,0,0,0,0,0,0,5,11,1,2,19,1,1,0,0,0,0,0
otu1538,0,1,2,1,1,3,0,0,0,0,0,0,2,2,0,1,0,0
otu15380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15382,16,11,24,5,0,0,0,3,5,0,0,0,0,0,0,0,1,0
otu15383,0,3,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
otu15385,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
otu15389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
otu15390,2,4,8,3,5,0,3,3,2,0,0,0,4,1,4,3,2,5
otu15393,0,0,0,0,2,0,0,0,0,0,0,0,12,0,1,0,0,0
otu15394,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,0,0
otu15399,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
otu154,14,3,1,0,0,125,0,0,0,34,38,47,1,1,0,80,12,1
otu1540,9,12,17,12,0,2,0,0,1,2,2,0,0,2,1,1,4,1
otu15407,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,0,0
otu1541,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18,4
otu1542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
otu15421,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,3,0,1
otu15423,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
otu15427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu15428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1543,0,0,0,0,0,10,1,4,2,10,3,2,2,0,0,4,1,2
otu15430,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu15439,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15452,4,2,0,0,4,0,4,1,1,0,0,0,4,1,0,10,7,4
otu15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu15459,2,1,0,0,1,1,4,1,2,1,0,1,0,9,7,5,1,2
otu1546,1,0,1,0,0,0,6,14,1,9,9,1,0,1,1,0,2,0
otu15469,4,5,2,0,0,0,0,2,0,0,0,0,13,3,2,1,0,2
otu1547,1,0,3,3,1,0,0,0,0,0,0,0,2,0,0,0,0,5
otu15470,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0
otu15472,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
otu15473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu1548,9,18,18,10,9,4,57,12,34,5,0,1,66,202,49,21,18,54
otu15484,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
otu1549,8,24,15,5,1,7,12,2,2,5,7,2,16,4,9,2,2,2
otu15492,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15494,1,0,0,0,1,0,0,1,1,0,0,1,0,6,0,0,0,0
otu15495,8,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3
otu15497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15499,1,0,1,0,0,0,1,5,0,0,0,0,0,1,4,0,0,0
otu155,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,320,2
otu1550,1,3,8,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0
otu15500,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
otu15503,6,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0
otu15508,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15509,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
otu1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu15511,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,1,1,0
otu15514,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2
otu15515,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0
otu15516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1552,11,5,9,5,2,3,4,3,3,3,1,5,4,2,1,7,16,9
otu15523,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
otu15524,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
otu15525,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0
otu15526,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
otu1553,0,2,3,5,1,0,0,0,0,0,0,0,3,0,1,0,0,0
otu15530,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu15531,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,1,0
otu15535,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0
otu15537,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,1,0,0
otu15539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
otu1554,0,0,0,0,0,17,55,53,40,4,8,9,1,0,0,15,11,13
otu1555,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
otu15556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1556,0,0,1,0,0,21,13,19,12,32,9,18,0,1,4,3,12,6
otu15560,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15561,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
otu1557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0
otu15573,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
otu15574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
otu15575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu15577,0,0,3,0,0,0,0,0,1,0,0,0,3,5,6,0,0,0
otu1558,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15580,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0
otu15582,3,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0
otu15583,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0
otu1559,4,23,13,3,0,5,15,1,2,5,3,1,10,1,6,0,3,3
otu15592,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,2
otu156,50,1088,395,85,38,8,74,59,30,6,8,7,84,16,14,163,271,44
otu1560,0,0,0,0,0,0,19,22,225,0,0,23,5,1,0,27,22,26
otu15609,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
otu1561,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
otu15611,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
otu15615,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu15619,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
otu1562,15,6,1,2,3,0,0,0,0,0,0,0,22,12,1,0,0,0
otu15620,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
otu15623,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu15627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu15629,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
otu1563,0,0,0,0,0,0,12,1,0,13,0,0,0,0,0,1,0,0
otu15631,3,0,0,0,0,0,0,0,0,0,1,1,1,8,2,1,0,3
otu15632,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
otu1564,0,0,0,4,2,0,0,0,0,0,0,0,112,6,8,0,0,0
otu15641,1,9,4,0,1,0,1,0,0,0,0,2,4,5,3,5,3,8
otu15647,1,0,0,0,2,0,0,0,0,0,0,0,1,1,3,0,0,0
otu1565,2,0,5,0,3,1,0,0,0,0,0,0,4,0,1,0,0,1
otu15650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15651,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu15658,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,2
otu15659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1566,0,0,0,0,0,6,0,0,0,6,3,7,1,3,0,8,0,0
otu15662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu15667,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
otu15668,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1567,0,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu15671,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0
otu15673,4,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
otu15674,4,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
otu15675,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15676,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
otu15677,5,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
otu15678,2,1,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
otu15679,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1568,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu15680,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
otu15683,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15689,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu1569,5,45,26,11,39,1,5,7,10,1,2,0,12,6,11,10,11,7
otu15691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu15693,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15696,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15697,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
otu157,6,0,41,6,11,45,24,15,13,56,32,50,34,13,9,25,84,9
otu1570,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
otu15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu15701,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu15704,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2,2
otu15705,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0
otu1571,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu15713,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,2
otu15717,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,2
otu1572,0,0,0,0,0,21,4,4,0,14,2,2,0,0,0,4,0,4
otu15720,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,1,0,0
otu15722,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,1,0,0
otu15723,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0
otu15724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1573,3,12,1,1,0,1,0,0,1,1,0,0,28,2,0,0,0,0
otu15736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu15739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0
otu1574,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
otu1575,96,65,33,11,4,0,60,7,27,7,1,5,61,20,81,11,10,7
otu15754,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
otu15756,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1576,4,2,25,1,0,7,2,4,4,3,1,1,6,12,36,26,5,12
otu15760,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
otu15761,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0
otu15762,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
otu15763,0,0,0,0,1,0,0,0,0,0,0,0,22,2,0,0,0,0
otu15765,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,1
otu15766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu15769,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2
otu1577,3,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
otu15770,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0
otu15779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu15784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1579,32,80,31,16,24,1,38,13,8,2,0,1,11,0,3,47,15,6
otu15799,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
otu158,0,0,1,6,40,28,0,0,0,25,23,17,1,0,0,41,0,1
otu1580,0,1,0,0,0,3,0,0,0,1,1,0,2,1,1,2,1,1
otu15809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
otu1581,4,11,20,8,0,2,5,6,5,0,0,1,0,0,2,20,39,5
otu15814,0,0,0,0,0,2,0,1,0,1,5,2,0,0,0,0,0,0
otu1582,8,53,13,3,10,9,2,3,1,4,5,1,25,23,19,17,7,21
otu1583,1,0,0,0,1,0,0,0,0,0,0,0,2,6,0,1,0,1
